"","prod_id","customer","brand_desc","ExpectedValue","category_desc_eng"
"552",999749469,38199808,"PERECÍVEIS CARNE",9.47407940238201,"FRESH BEEF"
"553",999378733,38209579,"FULA",10.3837858957693,"OIL"
"554",999424824,38209579,"MIMOSA",10.8650044787026,"CHEESE TYPE FLAMENGO"
"555",999378733,38279998,"FULA",10.3837858957693,"OIL"
"556",999749469,38279998,"PERECÍVEIS CARNE",9.47407940238201,"FRESH BEEF"
"557",999378733,38369823,"FULA",10.3837858957693,"OIL"
"558",999958544,38369823,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"559",999378733,38479729,"FULA",9.51847040445521,"OIL"
"560",999749463,38479729,"PERECÍVEIS CARNE",10.3222174533293,"FRESH BEEF"
"561",999378733,38519883,"FULA",11.2491013870834,"OIL"
"562",999958544,38519883,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"563",999378733,38669905,"FULA",9.51847040445521,"OIL"
"564",999424824,38669905,"MIMOSA",8.8895491189385,"CHEESE TYPE FLAMENGO"
"565",999378733,39139826,"FULA",10.3837858957693,"OIL"
"566",999958544,39139826,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"567",999383364,39249767,"PERECÍVEIS CARNE",8.77663283136669,"FRESH PORK"
"568",999749460,39249767,"PERECÍVEIS CARNE",12.1461462478765,"FRESH BEEF"
"569",999378733,39409698,"FULA",8.6531549131411,"OIL"
"570",999958544,39409698,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"571",999378733,39499797,"FULA",8.6531549131411,"OIL"
"572",999958544,39499797,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"573",999424824,39679904,"MIMOSA",8.8895491189385,"CHEESE TYPE FLAMENGO"
"574",999958544,39679904,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"575",999378733,39699983,"FULA",12.1144168783975,"OIL"
"576",999958544,39699983,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"577",999378733,39729982,"FULA",11.2491013870834,"OIL"
"578",999749463,39729982,"PERECÍVEIS CARNE",11.6124946349954,"FRESH BEEF"
"579",999378733,39769980,"FULA",10.3837858957693,"OIL"
"580",999749463,39769980,"PERECÍVEIS CARNE",9.03194027166312,"FRESH BEEF"
"581",999749460,39929975,"PERECÍVEIS CARNE",12.1461462478765,"FRESH BEEF"
